Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month,Day
28.684615384615384,16.23076923076923,265.38461538461536,195.92307692307693,405.46153846153845,39.56923076923077,74.53846153846153,993.1615384615385,255.3846153846154,1.8846153846153846,1,11
29.092307692307692,13.546153846153846,316.84615384615387,73.38461538461539,361.6923076923077,38.01538461538461,68.6923076923077,993.1615384615385,253.30769230769232,2.1076923076923078,1,12
28.707692307692305,28.553846153846152,292.0,86.92307692307692,361.2307692307692,33.54615384615385,72.23076923076923,993.6538461538462,219.92307692307693,2.0615384615384618,1,13
27.43846153846154,29.684615384615384,307.84615384615387,55.61538461538461,351.15384615384613,38.37692307692308,79.3076923076923,994.6384615384615,200.53846153846155,2.1846153846153844,1,14
26.86923076923077,25.815384615384616,316.38461538461536,60.76923076923077,355.84615384615387,39.56153846153846,82.92307692307692,995.823076923077,238.6153846153846,1.8384615384615384,1,15
26.407692307692308,38.00769230769231,301.2307692307692,4.0,304.46153846153845,47.46923076923077,88.61538461538461,996.0153846153846,187.07692307692307,2.376923076923077,1,16
27.54615384615385,15.392307692307693,296.9230769230769,78.07692307692308,346.84615384615387,46.2,81.3076923076923,996.2538461538461,187.6153846153846,1.2692307692307692,1,17
28.215384615384615,5.676923076923076,228.0,254.92307692307693,421.38461538461536,39.05384615384615,64.61538461538461,995.5615384615384,92.46153846153847,1.7307692307692308,1,18
28.50769230769231,4.638461538461538,260.3076923076923,177.0,397.61538461538464,22.56153846153846,36.0,994.5230769230768,75.46153846153847,1.646153846153846,1,19
28.592307692307692,1.2846153846153845,252.07692307692307,189.23076923076923,399.2307692307692,23.63076923076923,40.84615384615385,993.4769230769232,70.84615384615384,1.5,1,20
29.315384615384616,0.0,233.30769230769232,274.2307692307692,427.3076923076923,30.838461538461537,51.76923076923077,994.5,101.76923076923077,1.0307692307692309,1,21
29.138461538461538,0.7307692307692307,232.0,274.0769230769231,432.3076923076923,32.753846153846155,59.46153846153846,993.6076923076923,247.92307692307693,0.8615384615384615,1,22
29.553846153846152,0.0,196.0,385.7692307692308,464.2307692307692,31.1,58.23076923076923,992.6076923076923,274.46153846153845,0.8307692307692308,1,23
29.346153846153847,19.27692307692308,250.92307692307693,194.84615384615384,390.61538461538464,38.51538461538461,63.92307692307692,991.7538461538461,234.76923076923077,1.4076923076923078,1,24
29.515384615384615,1.3230769230769233,219.0,313.46153846153845,443.46153846153845,41.66153846153846,64.6923076923077,991.7384615384616,226.6153846153846,1.8846153846153846,1,25
29.6,8.253846153846153,279.0,192.23076923076923,408.15384615384613,43.0,66.92307692307692,992.1384615384615,224.46153846153845,1.876923076923077,1,26
29.476923076923075,8.307692307692308,300.3076923076923,139.6153846153846,387.84615384615387,43.146153846153844,68.3076923076923,992.0999999999999,217.30769230769232,2.4,1,27
27.27692307692308,13.715384615384616,316.0769230769231,84.6923076923077,375.61538461538464,48.26153846153846,83.15384615384616,993.1076923076923,234.0,2.5461538461538464,1,28
28.653846153846153,10.330769230769231,269.0,202.3846153846154,410.7692307692308,47.38461538461539,78.23076923076923,991.8538461538462,226.30769230769232,1.9538461538461538,1,29
